thread_root_id,year,thread_subject,primary_topic,list_function,message_count,author_count,reply_count,reply_density
007993,1997,`Conversational Sanskrit' vs `Real Sanskrit',General scholarly discussion,general discussion,1,1,0,0.0
007995,1997,Bitstream charter csx font and Word 97,Digital resources and tools,digital resource/tool,1,1,0,0.0
007998,1997,New Center for Indian Studies,General scholarly discussion,general discussion,1,1,0,0.0
008006,1997,Boat Song,General scholarly discussion,general discussion,1,1,0,0.0
008007,1997,address change,General scholarly discussion,general discussion,1,1,0,0.0
008008,1997,Summer Skt at Harvard (final),General scholarly discussion,general discussion,1,1,0,0.0
008010,1997,hair's colour in Sanskrit,General scholarly discussion,general discussion,1,1,0,0.0
008013,1997,hair's colour in sanskrit,General scholarly discussion,general discussion,1,1,0,0.0
008017,1997,Significance of panchakachum,General scholarly discussion,general discussion,1,1,0,0.0
008024,1997,hair's colour in Sanskrit,General scholarly discussion,general discussion,1,1,0,0.0
008026,1997,hair's colour in Sanskrit,General scholarly discussion,general discussion,1,1,0,0.0
008033,1997,hair's colour in sanskrit,General scholarly discussion,general discussion,1,1,0,0.0
008055,1997,Saivism,General scholarly discussion,general discussion,1,1,0,0.0
008059,1997,The vowel .r/ri in Sanskrit and Hindi,General scholarly discussion,general discussion,1,1,0,0.0
008064,1997,Saivism,General scholarly discussion,general discussion,1,1,0,0.0
008068,1997,Nihali (2nd trial),General scholarly discussion,general discussion,1,1,0,0.0
008069,1997,Dice and Fate,General scholarly discussion,general discussion,1,1,0,0.0
008071,1997,Tiruvarur Tyagaraja Temple,History and culture,general discussion,1,1,0,0.0
008073,1997,,General scholarly discussion,general discussion,1,1,0,0.0
008080,1997,hair's colour in Sanskrit,General scholarly discussion,general discussion,1,1,0,0.0
008085,1997,"CFP ""Hindu"" as the ""other"" of ""South Asian Islam""",Announcements and events,announcement/event,1,1,0,0.0
008086,1997,Oriya Fonts,General scholarly discussion,general discussion,1,1,0,0.0
008088,1997,Nag Panchami,General scholarly discussion,general discussion,1,1,0,0.0
008095,1997,Color of Skin,General scholarly discussion,general discussion,1,1,0,0.0
008099,1997,Oriya Fonts,General scholarly discussion,general discussion,1,1,0,0.0
008100,1997,Bhasyas in electronic form,General scholarly discussion,general discussion,1,1,0,0.0
008101,1997,black hair,General scholarly discussion,general discussion,1,1,0,0.0
008119,1997,hair's colour in sanskrit,General scholarly discussion,general discussion,1,1,0,0.0
008122,1997,mispelling,General scholarly discussion,general discussion,1,1,0,0.0
008123,1997,VarNa and colour,General scholarly discussion,general discussion,1,1,0,0.0
008128,1997,need book: Nou: Taj Mahal,General scholarly discussion,general discussion,1,1,0,0.0
008130,1997,VarNa and colour,General scholarly discussion,general discussion,1,1,0,0.0
008132,1997,Grantha script font,Digital resources and tools,digital resource/tool,1,1,0,0.0
008141,1997,Colour of skin,General scholarly discussion,general discussion,1,1,0,0.0
008142,1997,Color of Skin,General scholarly discussion,general discussion,1,1,0,0.0
008143,1997,"yuga, VarNa and colour",General scholarly discussion,general discussion,1,1,0,0.0
008148,1997,old Indological books in New York City,General scholarly discussion,general discussion,1,1,0,0.0
008150,1997,Bibliography,General scholarly discussion,general discussion,1,1,0,0.0
008159,1997,"yuga, VarNa and colour",General scholarly discussion,general discussion,1,1,0,0.0
008175,1997,"yuga, VarNa and colour",General scholarly discussion,general discussion,1,1,0,0.0
008177,1997,"yuga, VarNa and colour",General scholarly discussion,general discussion,1,1,0,0.0
008184,1997,"Nines (Was Re: yuga, VarNa and colour)",General scholarly discussion,general discussion,1,1,0,0.0
008185,1997,"Nines (Was Re: yuga, VarNa and colour)",General scholarly discussion,general discussion,1,1,0,0.0
008193,1997,mathematics ?,General scholarly discussion,general discussion,1,1,0,0.0
008194,1997,"Confs: Indoarian, Iranian and IE-Studies",General scholarly discussion,general discussion,1,1,0,0.0
008199,1997,"mathematics , mysticism......",General scholarly discussion,general discussion,1,1,0,0.0
008200,1997,nines,General scholarly discussion,general discussion,1,1,0,0.0
008205,1997,"mathematics , mysticism......",General scholarly discussion,general discussion,1,1,0,0.0
008206,1997,Ganesha Purana manuscripts in Kashmir of Nepal,Texts and philology,general discussion,1,1,0,0.0
008221,1997,Ganeshapurana,General scholarly discussion,general discussion,1,1,0,0.0
008226,1997,Book on Indian military decoration,General scholarly discussion,general discussion,1,1,0,0.0
008228,1997,"13 as ""one three"" etc",General scholarly discussion,general discussion,1,1,0,0.0
008229,1997,Classifying the universe,General scholarly discussion,general discussion,1,1,0,0.0
008231,1997,JSAWS: Our Book 1995-1997,General scholarly discussion,general discussion,1,1,0,0.0
008260,1997,sanketi tamil,General scholarly discussion,general discussion,1,1,0,0.0
008277,1997,On some recent discussions,General scholarly discussion,general discussion,1,1,0,0.0
008291,1997,agni & dhRSTi- in the Veda,Veda and ritual,general discussion,1,1,0,0.0
008319,1997,The lunar month and gestation,General scholarly discussion,general discussion,1,1,0,0.0
008320,1997,"FYI: New Book on Tibetan Identity, Culture, Society, & Religion",History and culture,general discussion,1,1,0,0.0
008332,1997,School of Oriental and African Studies library,General scholarly discussion,general discussion,1,1,0,0.0
008334,1997,a simple (silly?) question (was Re: Metric Melodies),General scholarly discussion,identification/help request,1,1,0,0.0
008335,1997,Garlic (was: re: Gestation (was re: mathematics etc.)),General scholarly discussion,general discussion,1,1,0,0.0
008336,1997,Gestation,General scholarly discussion,general discussion,1,1,0,0.0
008342,1997,(Fwd) Soc. H-C Studies Annual Meeting,General scholarly discussion,general discussion,1,1,0,0.0
008343,1997,the gods,General scholarly discussion,general discussion,1,1,0,0.0
008345,1997,INDOLOGY digest 686,List administration,list administration,1,1,0,0.0
008347,1997,the gods,General scholarly discussion,general discussion,1,1,0,0.0
008350,1997,Tamil self-tuition course,Announcements and events,announcement/event,1,1,0,0.0
008352,1997,"Query: Tamil ""ATalpaRRu""-Texts",General scholarly discussion,identification/help request,1,1,0,0.0
008353,1997,Nyayabhashya encoding (fwd),Digital resources and tools,digital resource/tool,1,1,0,0.0
008358,1997,H-ASIA: Q. Peacock throne and huma bird,General scholarly discussion,general discussion,1,1,0,0.0
008359,1997,Request for Rg praatishaakhya suutra,Bibliographic requests,general discussion,1,1,0,0.0
008363,1997,Yogavasistha,General scholarly discussion,general discussion,1,1,0,0.0
008370,1997,epics comparison,General scholarly discussion,general discussion,1,1,0,0.0
008379,1997,Brahman divisions,General scholarly discussion,general discussion,1,1,0,0.0
008403,1997,Brahman divisions,General scholarly discussion,general discussion,1,1,0,0.0
008406,1997,Brahman divisions,General scholarly discussion,general discussion,1,1,0,0.0
008411,1997,brahman divisions/identity,General scholarly discussion,general discussion,1,1,0,0.0
008412,1997,epics and oral traditions,General scholarly discussion,general discussion,1,1,0,0.0
008414,1997,Taittiriya Brahmana,Veda and ritual,general discussion,1,1,0,0.0
008421,1997,Arithmetic in Urdu or Hindi?,General scholarly discussion,general discussion,1,1,0,0.0
008425,1997,Arithmetic in Urdu or Hindi?,General scholarly discussion,general discussion,1,1,0,0.0
008427,1997,brahmin divisions,General scholarly discussion,general discussion,1,1,0,0.0
008429,1997,Indian books in print?,General scholarly discussion,general discussion,1,1,0,0.0
008435,1997,Madhvacharya's commentary on the Rg.,Texts and philology,philological discussion,1,1,0,0.0
008437,1997,Arithmetic in Urdu or Hindi?,General scholarly discussion,general discussion,1,1,0,0.0
008438,1997,"Q. the position of ""sarva""",Announcements and events,job/position,1,1,0,0.0
008441,1997,Arithmetic in Urdu or Hindi?,General scholarly discussion,general discussion,1,1,0,0.0
008446,1997,oral transmission: motivation and memorization,General scholarly discussion,general discussion,1,1,0,0.0
008448,1997,Ancient India's Contribtuion to Modern Civilization,History and culture,general discussion,1,1,0,0.0
008454,1997,Centre for India Studies opened at Stony Brook.,History and culture,general discussion,1,1,0,0.0
008455,1997,Astangahrdaya e-text,Digital resources and tools,digital resource/tool,1,1,0,0.0
008456,1997,Tibetan/LaTeX (forwarded query),General scholarly discussion,identification/help request,1,1,0,0.0
008457,1997,memorization and cosmic order,General scholarly discussion,general discussion,1,1,0,0.0
008460,1997,What animal does Durga ride?,General scholarly discussion,general discussion,1,1,0,0.0
008461,1997,Astronomy in Ancient India,History and culture,general discussion,1,1,0,0.0
008462,1997,Illustrated Weekly of India,History and culture,general discussion,1,1,0,0.0
008464,1997,Tamil Reader,General scholarly discussion,general discussion,1,1,0,0.0
008466,1997,Illustrated Weekly of India,History and culture,general discussion,1,1,0,0.0
008477,1997,Ancient India's Contribtuion to Modern Civilization,History and culture,general discussion,1,1,0,0.0
008494,1997,"""Hindu"" (Was: Re: Ancient India's Contribtuion...)",History and culture,general discussion,1,1,0,0.0
008500,1997,oral transmission: motivation and memorization,General scholarly discussion,general discussion,1,1,0,0.0
008514,1997,"""Hindu"" (Was: Re: Ancient India's Contribtuion...)",History and culture,general discussion,1,1,0,0.0
008522,1997,"""Hindu""",General scholarly discussion,general discussion,1,1,0,0.0
008525,1997,hindu once again,General scholarly discussion,general discussion,1,1,0,0.0
008527,1997,India - Once Plentiful,History and culture,general discussion,1,1,0,0.0
008529,1997,hindu once again,General scholarly discussion,general discussion,1,1,0,0.0
008535,1997,"""Hindu""",General scholarly discussion,general discussion,1,1,0,0.0
008537,1997,International Journal of Hindu Studies holdings?,General scholarly discussion,general discussion,1,1,0,0.0
008545,1997,Winword 97 diacritics-problems,General scholarly discussion,general discussion,1,1,0,0.0
008547,1997,Mughal perfumes,General scholarly discussion,general discussion,1,1,0,0.0
008549,1997,"""Hindu""",General scholarly discussion,general discussion,1,1,0,0.0
008553,1997,"Derivation of word ""Hindu""",General scholarly discussion,general discussion,1,1,0,0.0
008554,1997,"Correction to ""Etymology of 'iyer' and may be that of 'iyenkAr'""",General scholarly discussion,philological discussion,1,1,0,0.0
008560,1997,oral transmission: motivation and memorization,General scholarly discussion,general discussion,1,1,0,0.0
008563,1997,Sindhu,General scholarly discussion,general discussion,1,1,0,0.0
008566,1997,Winword 97 diacritics-problems,General scholarly discussion,general discussion,1,1,0,0.0
008573,1997,Tin (Ancient India's Contribution),History and culture,general discussion,1,1,0,0.0
008578,1997,Tin (Ancient India's Contribution),History and culture,general discussion,1,1,0,0.0
008586,1997,epics and oral traditions,General scholarly discussion,general discussion,1,1,0,0.0
008591,1997,Univ. address.,General scholarly discussion,general discussion,1,1,0,0.0
008603,1997,Indus Culture and Vedic Aryans,Veda and ritual,general discussion,1,1,0,0.0
008619,1997,"Confs: Ind-Arian, Indo-Iranian and Indo-European",General scholarly discussion,general discussion,1,1,0,0.0
008623,1997,ShitalA,General scholarly discussion,general discussion,1,1,0,0.0
008629,1997,EkakSara and other ingenious forms of Slokas,General scholarly discussion,general discussion,1,1,0,0.0
008636,1997,EkakSara and other ingenious forms of Slokas,General scholarly discussion,general discussion,1,1,0,0.0
008644,1997,tantric and non-tantric forms of Goddess worship in CilappatikAram,General scholarly discussion,general discussion,1,1,0,0.0
008645,1997,Q: Translations of Kavya-commentaries? (repost),Texts and philology,general discussion,1,1,0,0.0
008652,1997,Aeronautics in Ancient India?,History and culture,general discussion,1,1,0,0.0
008653,1997,"Indus culture, Durga and Cilappatikaaram",History and culture,general discussion,1,1,0,0.0
008654,1997,Aeronautics in Ancient India?,History and culture,general discussion,1,1,0,0.0
008662,1997,"Ekaakshara, Dvyarttha works (Tamil)",General scholarly discussion,general discussion,1,1,0,0.0
008663,1997,Navagraha worship,General scholarly discussion,general discussion,1,1,0,0.0
008675,1997,Aeronautics in Ancient India?,History and culture,general discussion,1,1,0,0.0
008680,1997,EkAkshara and other ingenious forms of poetry (fwd),General scholarly discussion,general discussion,1,1,0,0.0
008691,1997,Aeronautics in Ancient India?,History and culture,general discussion,1,1,0,0.0
008692,1997,Multilingual typography,General scholarly discussion,general discussion,1,1,0,0.0
008694,1997,A Web of Online Dictionaries,Digital resources and tools,digital resource/tool,1,1,0,0.0
008699,1997,vetalapanca... (fwd),General scholarly discussion,general discussion,1,1,0,0.0
008700,1997,Tantrism and the Concept of Image in Tamil/Dravidian,General scholarly discussion,general discussion,1,1,0,0.0
