presentation_id,event_id,year,series,title,l1,l1_conf,l2,l2_conf,l3,l3_conf,l4,l4_conf
PRES_R_79c1ea09,ER2016,2016,Roerich Readings,Миф о сожжении Трипуры  на перекрестках ведийской и эпической традиции,religion,1.0,vedic,1.0,,0.0,fundamental,0.0
PRES_R_a0c13985,ER2016,2016,Roerich Readings,Литературный канон и инновации в поэме Джаянкондара «Парани о войне в Калинге»,literature,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_70f63145,ER2016,2016,Roerich Readings,Символический язык буддизма ваджраяны на примере «Калачакра Тантры»,religion,1.0,medieval,1.0,,0.0,fundamental,0.0
PRES_R_ad4afdc3,ER2016,2016,Roerich Readings,Власть как дар Неба,,0.0,,0.0,,0.0,fundamental,0.0
PRES_R_5b32cf03,ER2016,2016,Roerich Readings,Рерих и проблема истории тохар,history,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_3a00610d,ER2016,2016,Roerich Readings,Чувство времени (венок сонетов),,0.0,,0.0,,0.0,fundamental,0.0
PRES_R_6fe905a8,ER2016,2016,Roerich Readings,Ритуальный текст о структуре вселенной (опыт литературного перевода),literature,0.85,,0.0,text,1.0,fundamental,0.0
PRES_R_4d002cd6,ER2016,2016,Roerich Readings,Пушкин на языке непали,linguistics,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_f2b83bd6,ER2017,2017,Roerich Readings,"Изображение Канакавасты, архата из Кашмира: часть полиптиха или отдельная танка? (Танка из собрания Кабинета Ю.Н. Рериха, ИВ РАН, Москва)",,0.0,,0.0,,0.0,fundamental,0.0
PRES_R_4349ac60,ER2017,2017,Roerich Readings,Ю.Н. Рерих о лхасском диалекте тибетского языка,linguistics,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_f0e164bf,ER2017,2017,Roerich Readings,Тибетский идиом области Амдо в наши дни: между диалектом и языком,linguistics,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_e6d198f9,ER2017,2017,Roerich Readings,Вопрос о дардском элементе в дотибетском населении Ладакха и Балтистана как лингвистическая проблема,tibetology,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_96d292eb,ER2017,2017,Roerich Readings,Некоторые типичные моменты появления сонма божеств в Непале,religion,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_48e0453d,ER2017,2017,Roerich Readings,Почему Дигнага называет определение восприятия Васубандху асара (лишенным сути)? Медленное чтение «Прамана-самуччая-вритти» (1.13–16) Дигнаги,philosophy,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_9a14e70f,ER2017,2017,Roerich Readings,Теория и практика заимствований санскритской литературной традиции,linguistics,0.85,,0.0,fieldwork,1.0,fundamental,0.0
PRES_R_5354a4c9,ER2017,2017,Roerich Readings,К вопросу о могольском изобразительном «мультилингвизме» и культурной экстравертности,,0.0,,0.0,,0.0,fundamental,0.0
PRES_R_990c1ebe,ER2017,2017,Roerich Readings,Синтаксические конструкции с ti и -bhāva в языке пали,linguistics,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_50812f49,ER2017,2017,Roerich Readings,Риторический вопрос и его функция в индийской средневековой поэзии бхакти,philosophy,0.8,medieval,1.0,,0.0,fundamental,0.0
PRES_R_79c477ee,ER2017,2017,Roerich Readings,Ученичество как сюжет раннебуддийской литературы,literature,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_1ed161be,ER2017,2017,Roerich Readings,Использование вторичного текста (цитирование) как средство ведения дискуссии в «Вопросе о субъекте (пудгале)» в «Катхаваттху 1.1»,,0.0,,0.0,text,1.0,fundamental,0.0
PRES_R_e12c875b,ER2017,2017,Roerich Readings,Полемика о субъекте между буддистами и ньяя-вайшешиками в «Таттвасанграхе» Шантаракшиты,philosophy,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_be1217a3,ER2017,2017,Roerich Readings,Сюжет о Будде в ранних буддийских сакральных текстах,literature,0.85,,0.0,text,1.0,fundamental,0.0
PRES_R_0b90c075,ER2017,2017,Roerich Readings,Проблемы методологии при интертекстуальном анализе палийских и санскритских текстов,,0.0,,0.0,text,1.0,methodological,1.0
PRES_R_f3edb2a0,ER2017,2017,Roerich Readings,К выходу Антологии индо-ирландских текстов,,0.0,,0.0,text,1.0,fundamental,0.0
PRES_R_ad6ef663,ER2017,2017,Roerich Readings,Об интерпретационном коде ранневедийской литературы (вед. śatabhuji),literature,0.85,vedic,1.0,,0.0,fundamental,0.0
PRES_R_15cec081,ER2017,2017,Roerich Readings,Тибетский институт чой-йон (наставник-покровитель) в китайских источниках 17–18 вв,tibetology,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_2b5b12d6,ER2017,2017,Roerich Readings,Война в контексте истории буддистов-ойратов,history,0.85,,0.0,text,1.0,fundamental,0.0
PRES_R_d3dbc38e,ER2017,2017,Roerich Readings,Дивьядхвани и девадундубхи – иконографические мотивы божественной музыки в джайнской скульптуре Эллоры,art_archaeology,1.0,,0.0,artefact,1.0,fundamental,0.0
PRES_R_d7c71dfc,ER2017,2017,Roerich Readings,Первые известные изображения раг. Тексты и контекст,,0.0,,0.0,text,1.0,fundamental,0.0
PRES_R_2212aa97,ER2017,2017,Roerich Readings,Культ Нарасинхи в трактатах по вастувидье в пуранах,,0.0,,0.0,text,1.0,fundamental,0.0
PRES_R_4ec73dfb,ER2017,2017,Roerich Readings,Тамильская баллада «Сказание о Кусалаване» (kucalavaṉ katai): особенности трактовки фрагмента «Рамаяны»,literature,1.0,classical,1.0,,0.0,fundamental,0.0
PRES_R_f41b4a3f,ER2017,2017,Roerich Readings,Место и роль Сундарара в структуре шиваитского канона «Панниру Тирумурей»,philosophy,0.85,,0.0,,0.0,fundamental,0.0
PRES_R_487e5ff5,ER2017,2017,Roerich Readings,Становление культа Рудры-Шивы по древнеиндийским священным текстам традиции шрути: от мифологемы к философскому принципу,philosophy,0.85,,0.0,text,1.0,fundamental,0.0
PRES_R_3e62b10f,ER2017,2017,Roerich Readings,"Анкхья-нат: обряд и драма средневекового Ассама, и их возрождение сегодня",,0.0,medieval,1.0,,0.0,fundamental,0.0
PRES_R_668ca70b,ER2017,2017,Roerich Readings,Смена мотивировок в средневековом тексте: две «Рамаяны»,literature,1.0,classical,0.85,text,1.0,fundamental,0.0
PRES_R_2944c6fc,ER2017,2017,Roerich Readings,Семантика изображений птицы на каменных изваяниях степей Евразии,,0.0,,0.0,,0.0,fundamental,0.0
PRES_R_66747c63,ER2017,2017,Roerich Readings,Ю.Н. Рерих и монгольский язык,linguistics,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_4e70f879,ER2017,2017,Roerich Readings,Переводы стихов на язык непали,linguistics,1.0,,0.0,text,1.0,fundamental,0.0
PRES_R_dbc4f9a8,ER2017,2017,Roerich Readings,Поэма «Десять песен»: перевод и чтение на тамильском языке,linguistics,1.0,,0.0,text,1.0,fundamental,0.0
PRES_R_f65a61cb,ER2017,2017,Roerich Readings,Из санскритской поэзии,linguistics,0.85,,0.0,,0.0,fundamental,0.0
PRES_R_8d530417,ER2017,2017,Roerich Readings,Из поэзии на диалектах,linguistics,0.85,,0.0,,0.0,fundamental,0.0
PRES_R_a18dffeb,ER2017,2017,Roerich Readings,Ритуальный текст из «Махавасту»,religion,1.0,,0.0,text,1.0,fundamental,0.0
PRES_R_b4fea228,ER2018,2018,Roerich Readings,"Поталака – местопребывание Авалокитешвары и один из его образов в тибетской традиции. (Танка из собрания Кабинета Ю.Н. Рериха, ИВ РАН, Москва)",tibetology,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_faaaa57f,ER2018,2018,Roerich Readings,Этнокультурные особенности «Тибетско-русско-английского словаря с санскритскими параллелями» Ю.Н. Рериха,tibetology,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_6c4ca400,ER2018,2018,Roerich Readings,Тибетский принцип чой-йон и его значение для тибето-цинских отношений,tibetology,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_f5852a56,ER2018,2018,Roerich Readings,Нетибетская лексика в тибетских диалектах Балтистана и Каргила: попытка этимологической классификации,linguistics,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_dece64d7,ER2018,2018,Roerich Readings,Индийские нумерационные системы. По материалам трактата Махавирачарьи «Собрание основных положений науки о вычислениях» (сер. IX в.),,0.0,,0.0,text,1.0,fundamental,0.0
PRES_R_36fd0323,ER2018,2018,Roerich Readings,Традиция «Лалитавистары» и ее истоки. Новые наблюдения,,0.0,,0.0,,0.0,fundamental,0.0
PRES_R_798f8c50,ER2018,2018,Roerich Readings,Идеал sajjana в литературе гуптской эпохи,literature,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_63e67efc,ER2018,2018,Roerich Readings,Некоторые аспекты культа живой богини Кумари в Непале,religion,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_ed3f2bdf,ER2018,2018,Roerich Readings,Деепричастия пассивного залога в языке пали?,linguistics,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_420696f8,ER2018,2018,Roerich Readings,Ирония: «риторическая фигура» в Североиндийской поэзии бхакти,philosophy,0.8,medieval,1.0,,0.0,fundamental,0.0
PRES_R_c68675a5,ER2018,2018,Roerich Readings,«Видимый» и «невидимый» мир в теоретико-культурном дискурсе Древней Индии,,0.0,,0.0,,0.0,fundamental,0.0
PRES_R_1fca299a,ER2018,2018,Roerich Readings,"Вопрос о соотношении субъекта-пудгалы, дискретности мышления-читты и устойчивости характеристик личности в тексте «Катхаваттху» (фрагмент 1.1.193-1.1.196)",,0.0,,0.0,text,1.0,fundamental,0.0
PRES_R_e0da7404,ER2018,2018,Roerich Readings,Дискуссия между буддистами и санкхьяиками о существовании и природе атмана в разделе «Атмапарикша» «Таттвасанграхи» Шанатаракшиты,philosophy,0.85,classical,1.0,,0.0,fundamental,0.0
