presentation_id,year,series,title,meso_codes,proposed_meso,source,confidence
PRES_8c8a78a7c6,2020,Roerich Readings,Модели мотивации понятий «муж» и «жена» в дравидийских языках,dravidology_south_india,,deepseek_strict_scale_audit,0.9
PRES_977099cdb8,2020,Roerich Readings,"Происхождение китайского иероглифа 佛 «фо» (Будда, буддизм)",buddhist_studies,,deepseek,0.9
PRES_a939d396b8,2020,Roerich Readings,Некоторые тангка из собрания Ю.Н. Рериха. Новые исследования,tibetology_himalaya|museum_collections,,deepseek,0.9
PRES_a95408ba26,2020,Roerich Readings,Феномен речевого сбоя как средство художественной выразительности в структуре классической санскритской драмы,literary_studies,,deepseek,0.9
PRES_bdc2b8783d,2020,Roerich Readings,Санскрит и индийская философия в творчестве композитора А.Н. Скрябина,history_of_indology,,deepseek,0.85
PRES_c0d93ccddb,2020,Roerich Readings,Ю.Н. Рерих о кочевниках Тибета,tibetology_himalaya|expeditions,,deepseek,0.9
PRES_c29a39d88c,2020,Roerich Readings,Кангдзей: «Подношения гневным божеcтвам»,tibetology_himalaya|buddhist_studies,,deepseek,0.9
PRES_c70b31e5b3,2020,Roerich Readings,Роль «Тируттондар тирувандади» Намби Андар Намби в формировании шиваитского канона,buddhist_studies,,deepseek,0.85
PRES_d0e5bdbfaa,2020,Roerich Readings,Отражение монгольских имперских идей в тибетской историографии. LX РЕРИХОВСКИЕ ЧТЕНИЯ,tibetology_himalaya|china_mongolia_inner_asia,,deepseek_strict_scale_audit,0.9
PRES_d84550d538,2020,Roerich Readings,Ṛddhi и священные следы прошлого: чудо в картине мира буддиста-паломника,buddhist_studies,,deepseek,0.9
PRES_fac07beb0f,2020,Roerich Readings,"Загадка эдуки – монумента опрокинутого мира (эпиграфика, эпос, пураны)",epic_ramayana_mahabharata|manuscripts_epigraphy,,deepseek,0.85
PRES_ffd2c4b14a,2020,Roerich Readings,Две тханки из собрания И.П. Минаева (МАЭ РАН) и традиция странствующих рассказчиков (лама манипа) в Гималайском регионе,tibetology_himalaya|museum_collections,,deepseek,0.9
PRES_19f7899ef1,2021,Zograf Readings,«Давай поженимся»: Свадебные ритуалы в неварском буддизме*,nepal_newar_kathmandu|ritual_studies,,deepseek,0.9
PRES_125338df77,2021,Zograf Readings,Ведийский санскрит и индийская философия в творчестве композитора А. Н. Скрябина*,history_of_indology,,deepseek,0.85
PRES_a6317f1789,2021,Zograf Readings,Пушп-Ватика: Цветущий сад поэзии,literary_studies,,deepseek,0.9
PRES_179141844a,2021,Zograf Readings,Ведийский ритуал Ваджапея: древняя традиция и современная практика*,vedic_studies|ritual_studies,,deepseek_strict_scale_audit,0.9
PRES_19697f2e5f,2021,Zograf Readings,Место «Компендиума Абхидхармы» Асанги в философии буддизма махаяны,buddhist_studies|philosophy_epistemology,,deepseek,0.9
PRES_ed195acb30,2021,Zograf Readings,Г*. (Санкт-Петербург). Семья Рудневых как собиратели коллекций для МАЭ РАН,museum_collections|history_of_indology,,deepseek,0.9
PRES_8d5fd52f8d,2021,Zograf Readings,Высмеивание пороков врачей в санскритской литературе (на примере «Кали-видамбханам» Нилакантхи Дикшиты)*,literary_studies,,deepseek,0.9
PRES_27d5db2ff5,2021,Zograf Readings,Санскритский перевод  одного тибетского текста,tibetology_himalaya|translation_reception,,deepseek,0.9
PRES_34e681fc82,2021,Zograf Readings,Неопознанные индоевропейские мотивы в санскритском эпосе,epic_ramayana_mahabharata|comparative_analysis,,deepseek_strict_scale_audit,0.9
PRES_2b0af07002,2021,Zograf Readings,Проблемы датировки «Нандикешваракашики»*,sanskrit_grammar_panini,,deepseek,0.9
PRES_2b593f9763,2021,Zograf Readings,Конструкция odanam pacyate и ее анализ в традиции Панини*,sanskrit_grammar_panini,,deepseek,0.9
PRES_2cd66465a6,2021,Zograf Readings,Интерпретация канонической типологии архатов в буддийских экзегетических источниках,buddhist_studies,,deepseek,0.9
PRES_4871f640ed,2021,Zograf Readings,Архетип двойничества в романе С. Рушди «Ярость»: этнографический субстрат,modern_literature,,deepseek,0.8
PRES_46601a7245,2021,Zograf Readings,Некоторые структурные особенности пролога классической санскритской драмы»*,literary_studies,,deepseek,0.9
PRES_582d56f69a,2021,Zograf Readings,О двух родственных джатакаставах в «Лалитавистаре» и «Раштрапалапариприччха-сутре»,buddhist_studies,,deepseek,0.9
PRES_6ada32f841,2021,Zograf Readings,Голубые лотосы санскритской лексикографии*,etymology,,deepseek,0.8
PRES_64d8c34063,2021,Zograf Readings,О «новых» теориях действия в грамматических трудах Нагеши Бхатты*,sanskrit_grammar_panini,,deepseek,0.9
PRES_86ceaef5cf,2021,Zograf Readings,Раса как сок поэзии*,literary_studies,,deepseek,0.8
PRES_6d9f21c9ed,2021,Zograf Readings,Кофейная Одиссея Индии,colonial_encounters,,deepseek_strict_scale_audit,0.9
PRES_77dd8038e0,2021,Zograf Readings,Традиция «Лалитавистары»: возможные истоки,buddhist_studies,,deepseek,0.9
PRES_7a34c63764,2021,Zograf Readings,Инклюзивизм в индийской культуре и его ведийские истоки,vedic_studies,,deepseek_strict_scale_audit,0.8
PRES_3d67f798a4,2021,Zograf Readings,Понимание истории Индии в социальной философии Рабиндраната Тагора*,modern_society_politics,,deepseek,0.8
PRES_806f7942d2,2021,Zograf Readings,Неприzнанный zнак: вопрос о модернизации бенгальского алфавита в современном медиапространстве,bengal,,deepseek,0.8
PRES_840e0c180a,2021,Zograf Readings,Истоки учения о Шри в вишишта-адвайта веданте,vaishnava,,deepseek,0.9
PRES_a113335109,2021,Zograf Readings,Удвоение знаков в протоиндийской письменности,manuscripts_epigraphy,,deepseek,0.9
